Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,55.71582031,56.41931152,57.11259079,57.83560181,58.45767975,59.30873871,60.1387291,61.00172043,61.9814415,62.99200821,63.91616821,65.219841,66.68454742,68.16864014,69.73792267,70.88461304,72.16629791,73.36930847,75.88458252,77.51860809,78.70736694,78.60276794,79.61557007,81.0319519,82.01612854,82.78851318,83.30606079,84.03517914,84.71620178,85.51036835,86.42511749,87.56896973,88.13372803,88.56773376,88.54538727,89.16998291,89.93714142,87.29255676,87.58422852,87.49524689,91.62909698,92.04331207,93.13407135,89.49707031,92.08812714,92.75679016,88.49507904,88.78865051,89.08476257,,
Tonga,TON,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,99.81926727,,,,,,,,,,,,,,,,,,,,99.30873871,,,,,,,,,,99.42475891,,,,,99.43702698,,,,,,,99.44111633,,,99.40000153,
South Asia (IDA & IBRD),TSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,47.82540131,47.79524994,48.51420975,49.16743088,49.78329849,50.25497818,50.5275116,51.21974945,51.78860092,52.35174179,52.94522858,53.57514191,54.2196312,54.81504822,56.09732056,57.30181885,58.2477684,59.92145157,61.38166046,62.5728302,63.78498077,64.96910858,66.00689697,69.54833984,70.8218689,71.95529938,72.9405365,74.03112793,75.20078278,76.20471191,77.17946625,78.27749634,78.33875275,81.04219818,81.96896362,82.21056366,82.93084717,83.87258148,85.17337036,85.98568726,86.96437073,88.08789063,88.62944794,88.46681976,89.10739899,89.60346985,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.80945969,63.11695862,63.79436874,64.14607239,64.80345154,65.40924835,65.55619049,65.86488342,66.27989197,66.61813354,66.72524261,67.10520172,67.56600952,67.56243134,68.21433258,66.35339355,66.79811096,68.02274323,68.42662048,69.67485809,68.51428986,69.04071808,67.64933777,67.85809326,68.31577301,69.20703888,70.96523285,72.3673172,73.18662262,73.86470032,74.44487,74.94750214,75.60909271,76.64434052,77.11634064,77.32067108,,
Trinidad and Tobago,TTO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,99.2193985,,,,,,,,,,99.30000305,,,,,,,,,,99.40000153,,,,,,,,,,99.59999847,,,,,,,,,,,,
Tunisia,TUN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,74.28411865,,,,,,,,,,,,,,,,,,,,94.33898163,,,96.29969025,96.8184967,,97.17172241,97.30444336,96.86499786,,96.20909882,,,,,,,97.69999695,
Turkiye,TUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,80.05491638,,,,,84.69107819,,,,,90.90142059,,,,,92.54366302,,,,,,,,,,,,,,95.60350037,96.11855316,96.1815033,96.36235046,,97.80747223,98.22458649,98.70935059,99.01602173,99.22743225,99.35848236,99.4943924,99.62136078,99.75086975,,99.90715027,,,
Tuvalu,TUV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75330353,,,,,,,,,,,,,,78.3960495,,,,,,,,74.56051636,,85.94000244,,,85.75514221,,,,,,88.09999847,
Uganda,UGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.80078888,,,,,,,,,,,80.79116058,,,,84.06565094,,,,87.40882874,,83.65888214,,,,,,89.3963089,,,90.80000305,
Ukraine,UKR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.80486298,,,,,,,,,,,99.96975708,,,,,,,,,99.90000153,
Upper middle income,UMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,85.60224152,85.71382904,86.71872711,87.70443726,88.60842896,89.3690567,90.15129852,90.57608795,91.20465088,91.69606781,92.15769196,92.60768127,93.72884369,93.86769867,94.01168823,94.30708313,94.56652832,94.82865143,95.08383942,95.33818054,95.52558136,97.40255737,97.48747253,97.57303619,97.69317627,97.77937317,97.91500092,98.15802765,98.27361298,98.37216187,98.45059967,98.68373108,98.72421265,98.32924652,98.3020401,98.39858246,98.96125031,98.90750122,99.11139679,98.40460968,99.19773865,99.15444183,98.30915833,98.44413757,98.44789886,,
Uruguay,URY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,98.2962265,,,,,,,,,,98.6286087,,,,,,,,,,,98.58023834,,,,,,,,,,98.71251678,98.75914001,98.96813965,98.86148071,98.78418732,98.86222076,98.9552536,98.92976379,98.83889008,98.92759705,99.15247345,98.93260193,98.88027191,99.02065277,,,
United States,USA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8743515,,,,,,,,,,,,,99.99993134,99.99996185,99.99996185,99.99993134,,99.99993896,99.99992371,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,97.96292114,,,,,,,,,,98.69999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,93.111763,,,,,,,,,95.43903351,,,,,,,,,,,97.19934082,,,,,,98.39878082,,98.53330231,,97.55915833,,,,99.00762939,98.75950623,,,,,98.69999695,
British Virgin Islands,VGB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,95.0251236,,,,,,,,,,93.73426056,,,,,,,,,,94.5296402,94.8365097,,,,,,,,,97.09166718,,,,,,,,,,98.62545776,,,
Vanuatu,VUT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,71.82959747,,,,,77.19999695,,,,,,,,,,86.09999847,,,,,,,,,,91.80000305,,,,,,,,,,95.30000305,,,,96.28211975,,,96.90000153,
World,WLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,77.38712311,77.39080811,77.57089233,78.08925629,78.58786011,79.02881622,79.42584991,79.9068222,80.23600769,80.6520462,81.010849,81.33519745,81.93431854,82.53547668,82.85569763,83.17987061,83.38752747,83.71611023,83.95889282,84.21906281,84.49323273,84.76428223,85.57820129,86.3119278,86.61364746,86.61222076,86.90873718,87.41333008,87.90804291,88.36721039,88.49120331,88.73251343,88.66638947,89.45702362,89.52229309,89.5668869,89.78495026,90.34107208,90.67888641,90.99996948,91.03849792,91.45983124,91.64504242,91.43814087,91.71324158,91.80999756,,
Samoa,WSM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.04444122,,,,,,,,,,,,,,,,,,,,99.23565674,,,,,,,99.12348175,,,99.09999847,
Kosovo,XKX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22214127,,,,,,,,,,77,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,85.16584778,,,,,,,,,,,,,,,,93.90515137,,,,,,,,,,,97.57077789,,98.36508942,98.64412689,98.78965759,98.88204193,,98.88227844,98.95578003,,95.32382202,,98.40953064,,,
Zambia,ZMB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38115692,,,,,,,,,69.45722198,,,69.08881378,,,,,64.04963684,,,88.71456146,,,,,,,,92.09156799,,93.19999695,,
Zimbabwe,ZWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,89.02185059,,,,,,,,,,95.41136169,,,,,,,,,,,,,,,,,,,90.93070221,,,90.42812347,,,,,,,90.69999695,
